race_id,騎手,馬番,着順,体重,体重変化,性,齢,斤量,人気,日付,クラス,芝・ダート,距離,回り,馬場,場id,場名,距離差,日付差,騎手1,斤量1,オッズ1,通過順1,着順1,距離1,クラス1,芝・ダート1,馬場1
2.02306E+11,150,5,13,470,2,0,6,58,13,109,5,0,1600,0,2,5,1,,,142,,,,,,,,
2.02306E+11,64,11,11,504,-8,0,4,58,2,109,5,0,1600,0,2,5,1,0,70,1,57,2.8,3.333333333,3,1600,5,0,0
2.02306E+11,23,3,10,482,0,0,5,55,11,109,5,0,1600,0,2,5,1,0,14,19,55,261.1,10.66666667,7,1600,5,0,0
2.02306E+11,46,12,6,490,-4,0,4,58,9,109,5,0,1600,0,2,5,1,0,35,73,58,47.7,1,3,1600,5,0,0
2.02306E+11,16,4,9,512,-4,0,5,58,8,109,5,0,1600,0,2,5,1,-200,22,1,58,17.3,1,4,1800,5,0,0
2.02306E+11,55,2,7,484,-2,1,6,52,10,109,5,0,1600,0,2,5,1,0,14,50,52,143.3,1,5,1600,5,0,0
2.02306E+11,76,8,4,464,-12,1,5,56,6,109,5,0,1600,0,2,5,1,0,56,66,56,4.3,5.666666667,6,1600,5,0,0
2.02306E+11,135,1,3,502,0,0,4,58,3,109,5,0,1600,0,2,5,1,-200,29,105,57,4.9,2.333333333,6,1800,5,0,0
2.02306E+11,146,9,12,484,-12,0,5,58,4,109,5,0,1600,0,2,5,1,-200,29,87,58,8.9,5.333333333,7,1800,5,0,0
2.02306E+11,117,3,13,438,-4,0,4,58,11,109,4,0,2000,0,2,5,1,200,28,103,57,139.7,14,5,1800,4,0,0
2.02306E+11,76,15,14,492,2,1,4,56,1,109,4,0,2000,0,2,5,1,-200,57,8,55,2.8,3,2,2200,4,0,1
2.02306E+11,101,13,15,500,4,0,4,58,5,109,4,0,2000,0,2,5,1,-200,57,87,57,4.2,6.25,6,2200,4,0,1
2.02306E+11,146,16,1,450,-8,1,4,56,2,109,4,0,2000,0,2,5,1,0,69,74,55,5.6,1,2,2000,4,0,0
2.02306E+11,28,6,8,412,2,1,4,56,8,109,4,0,2000,0,2,5,1,-200,57,108,55,23.5,9.5,5,2200,4,0,1
2.02306E+11,114,2,4,480,-6,1,5,56,15,109,4,0,2000,0,2,5,1,400,63,70,56,100.9,5.333333333,9,1600,4,0,0
2.02306E+11,55,4,10,488,-2,0,8,54,12,109,4,0,2000,0,2,5,1,-200,57,30,58,16.4,10.5,8,2200,4,0,1
2.02306E+11,29,11,3,498,8,1,4,56,6,109,4,0,2000,0,2,5,1,0,69,24,55,20.3,8.75,6,2000,4,0,0
2.02306E+11,100,12,2,462,14,0,4,58,4,109,4,0,2000,0,2,5,1,0,,86,58,6.7,2.25,2,2000,4,0,2
2.02306E+11,110,14,12,454,-2,1,4,56,14,109,4,0,2000,0,2,5,1,0,69,96,55,95,13.75,13,2000,4,0,0
2.02306E+11,120,1,9,422,16,1,5,56,7,109,4,0,2000,0,2,5,1,0,,105,56,13.5,13.5,9,2000,4,0,2
2.02306E+11,124,8,5,400,-4,1,4,56,9,109,4,0,2000,0,2,5,1,200,50,108,55,19.1,8.666666667,5,1800,4,0,0
2.02306E+11,25,10,11,486,-2,0,4,58,10,109,4,0,2000,0,2,5,1,0,,20,58,35.6,4,11,2000,4,0,2
2.02306E+11,135,5,7,452,0,1,4,56,3,109,4,0,2000,0,2,5,1,0,69,75,55,6.5,13.25,10,2000,4,0,0
2.02306E+11,67,9,16,506,0,0,4,58,16,109,4,0,2000,0,2,5,1,,,142,,,,,,,,
2.02306E+11,16,7,6,492,0,0,4,58,13,109,4,0,2000,0,2,5,1,0,,14,58,60.2,8.75,6,2000,4,0,2
2.02306E+11,135,10,14,506,0,0,3,56,13,109,1,0,1600,0,2,5,1,,,142,,,,,,,,
2.02306E+11,80,12,10,474,0,1,3,54,6,109,1,0,1600,0,2,5,1,,,142,,,,,,,,
2.02306E+11,48,15,15,452,0,1,3,54,15,109,1,0,1600,0,2,5,1,,,142,,,,,,,,
2.02306E+11,30,13,11,456,0,0,3,54,9,109,1,0,1600,0,2,5,1,0,,25,54,38.4,7.666666667,11,1600,1,0,2
2.02306E+11,120,5,1,406,-4,1,3,54,1,109,1,0,1600,0,2,5,1,0,29,105,54,7.7,15,2,1600,1,0,0
2.02306E+11,15,7,13,430,0,1,3,54,12,109,1,0,1600,0,2,5,1,0,,13,54,81.7,10.66666667,13,1600,1,0,2
2.02306E+11,16,16,6,448,0,1,3,54,10,109,1,0,1600,0,2,5,1,0,,14,54,62.8,11.66666667,6,1600,1,0,2
2.02306E+11,94,8,4,438,-2,1,3,54,4,109,1,0,1600,0,2,5,1,0,22,81,54,8,3.666666667,5,1600,1,0,0
2.02306E+11,23,4,3,410,-2,1,3,51,7,109,1,0,1600,0,2,5,1,-200,15,19,51,33.9,6.25,4,1800,1,0,0
2.02306E+11,114,6,9,464,12,1,3,54,5,109,1,0,1600,0,2,5,1,0,,100,54,12.6,1,9,1600,1,0,2
2.02306E+11,28,14,7,426,0,1,3,54,14,109,1,0,1600,0,2,5,1,0,,23,54,90.8,12.33333333,7,1600,1,0,2
2.02306E+11,46,1,16,476,0,0,3,56,,109,1,0,1600,0,2,5,1,0,,41,56,,,16,1600,1,0,2
2.02306E+11,146,2,8,458,2,0,3,56,8,109,1,0,1600,0,2,5,1,0,,128,56,31.4,3.333333333,8,1600,1,0,2
2.02306E+11,88,11,2,456,-4,1,3,54,2,109,1,0,1600,0,2,5,1,0,22,75,54,34.4,7,2,1600,1,0,0
2.02306E+11,82,9,12,500,0,0,3,56,11,109,1,0,1600,0,2,5,1,0,,71,56,63.8,9,12,1600,1,0,2
2.02306E+11,109,3,5,444,-2,0,3,55,3,109,1,0,1600,0,2,5,1,0,22,95,55,5.9,3.666666667,3,1600,1,0,0
2.02306E+11,76,1,12,430,-4,1,3,54,6,108,7,0,1800,0,3,5,1,0,42,111,54,1.7,6.25,1,1800,1,0,0
2.02306E+11,161,4,1,414,-2,1,3,54,2,108,7,0,1800,0,3,5,1,0,20,117,54,6.8,6.5,1,1800,4,0,0
2.02306E+11,100,14,11,450,-6,1,3,54,11,108,7,0,1800,0,3,5,1,-600,41,111,54,6.6,8.5,8,2400,4,0,0
2.02306E+11,30,10,9,468,-12,1,3,54,16,108,7,0,1800,0,3,5,1,0,,25,54,281.3,11.5,9,1800,7,0,3
2.02306E+11,9,15,5,422,-6,1,3,54,4,108,7,0,1800,0,3,5,1,200,41,8,54,1.5,4,1,1600,1,0,0
2.02306E+11,16,12,4,476,4,1,3,54,7,108,7,0,1800,0,3,5,1,0,20,87,54,1.6,3,2,1800,4,0,0
2.02306E+11,12,9,14,432,-2,1,3,54,9,108,7,0,1800,0,3,5,1,0,,10,54,12.9,8,14,1800,7,0,3
2.02306E+11,25,5,10,436,8,1,3,54,15,108,7,0,1800,0,3,5,1,200,68,141,54,19.3,11.66666667,15,1600,7,0,0
2.02306E+11,146,6,3,424,0,1,3,54,3,108,7,0,1800,0,3,5,1,400,62,136,54,25.2,6,4,1400,7,0,1
2.02306E+11,120,13,7,468,4,1,3,54,10,108,7,0,1800,0,3,5,1,0,20,41,54,4.6,4,3,1800,4,0,0
2.02306E+11,114,16,2,490,-2,1,3,54,8,108,7,0,1800,0,3,5,1,200,68,74,54,4.1,6.666666667,11,1600,7,0,0
2.02306E+11,125,11,16,456,-12,1,3,54,12,108,7,0,1800,0,3,5,1,-400,21,10,54,8.3,4.75,5,2200,4,0,0
2.02306E+11,99,8,6,470,-10,1,3,54,1,108,7,0,1800,0,3,5,1,-200,56,85,54,1.8,1,1,2000,1,0,0
2.02306E+11,124,3,13,432,-6,1,3,54,14,108,7,0,1800,0,3,5,1,-200,72,52,53,84.5,6,8,2000,4,0,0
2.02306E+11,88,7,15,416,2,1,3,54,13,108,7,0,1800,0,3,5,1,200,35,75,54,254.9,14,8,1600,7,0,1
2.02306E+11,101,2,8,448,-2,1,3,54,5,108,7,0,1800,0,3,5,1,0,,87,54,7.4,1.25,8,1800,7,0,3
2.02306E+11,114,10,11,504,6,0,6,58,10,108,5,0,2000,0,3,5,1,-600,28,45,54,30.2,1.75,10,2600,5,0,1
2.02306E+11,124,6,4,512,6,1,5,56,8,108,5,0,2000,0,3,5,1,200,70,1,56,82.2,5,7,1800,5,0,0
2.02306E+11,146,4,10,484,-2,0,4,58,6,108,5,0,2000,0,3,5,1,0,35,128,57,4,4.5,1,2000,4,0,2
2.02306E+11,120,11,2,470,-2,0,4,58,7,108,5,0,2000,0,3,5,1,-200,49,56,57,12,4,9,2200,5,0,0
2.02306E+11,12,5,7,544,2,0,4,58,5,108,5,0,2000,0,3,5,1,200,21,10,57,3.5,5.5,5,1800,5,0,0
2.02306E+11,9,7,6,476,-4,0,4,58,1,108,5,0,2000,0,3,5,1,200,35,38,57,2.4,9,2,1800,5,0,0
2.02306E+11,32,3,3,516,4,0,4,58,4,108,5,0,2000,0,3,5,1,0,20,27,57,1.7,4,2,2000,5,0,0
2.02306E+11,46,2,9,462,0,0,6,58,11,108,5,0,2000,0,3,5,1,0,,41,58,311.7,9.5,9,2000,5,0,3
2.02306E+11,76,1,1,494,-2,0,4,58,2,108,5,0,2000,0,3,5,1,,,142,,,,,,,,
2.02306E+11,25,8,5,476,-4,0,5,58,9,108,5,0,2000,0,3,5,1,-200,63,20,58,192.6,7.25,8,2200,5,0,1
2.02306E+11,100,9,8,478,-2,0,4,58,3,108,5,0,2000,0,3,5,1,0,68,87,57,6.9,4.25,1,2000,4,0,0
2.02306E+11,9,9,2,490,2,0,3,56,1,108,4,0,1600,0,2,5,1,-200,48,117,56,5.9,5.666666667,2,1800,4,0,0
2.02306E+11,161,11,5,496,-2,1,3,54,6,108,4,0,1600,0,2,5,1,200,27,32,54,12.7,7,8,1400,4,0,1
2.02306E+11,29,12,6,474,-2,0,3,56,8,108,4,0,1600,0,2,5,1,0,20,24,56,59.7,4.333333333,5,1600,4,0,0
2.02306E+11,136,10,12,390,-12,1,3,54,11,108,4,0,1600,0,2,5,1,-200,20,118,54,316.9,8.75,9,1800,4,0,0
2.02306E+11,85,7,8,400,4,1,3,54,12,108,4,0,1600,0,2,5,1,0,20,73,54,287.5,4.666666667,8,1600,4,0,0
2.02306E+11,81,8,9,468,0,1,3,54,10,108,4,0,1600,0,2,5,1,0,13,70,54,429.6,9,7,1600,4,0,0
2.02306E+11,76,6,10,468,-6,0,3,56,2,108,4,0,1600,0,2,5,1,-400,72,74,56,11.3,3,5,2000,4,0,0
2.02306E+11,56,3,11,450,2,1,3,52,9,108,4,0,1600,0,2,5,1,,,142,,,,,,,,
2.02306E+11,16,1,7,492,-2,0,3,56,4,108,4,0,1600,0,2,5,1,0,20,1,56,6.4,4.666666667,2,1600,4,0,0
2.02306E+11,15,2,4,462,12,0,3,56,3,108,4,0,1600,0,2,5,1,0,,13,56,5.7,7.666666667,4,1600,4,0,2
2.02306E+11,120,5,1,428,-2,0,3,56,7,108,4,0,1600,0,2,5,1,0,27,61,56,7,9,8,1600,4,0,0
2.02306E+11,101,4,3,436,8,1,3,54,5,108,4,0,1600,0,2,5,1,0,,87,54,13.5,2,3,1600,4,0,2
2.02306E+11,12,9,13,462,-8,1,3,54,6,108,1,0,2200,0,2,5,1,200,21,10,54,24.8,9.5,7,2000,1,0,0
2.02306E+11,29,14,2,452,4,0,3,56,4,108,1,0,2200,0,2,5,1,-200,42,73,56,17.2,14.25,8,2400,1,0,0
2.02306E+11,160,13,10,474,-8,0,3,56,15,108,1,0,2200,0,2,5,1,600,21,70,56,100.1,14.33333333,12,1600,1,0,0
2.02306E+11,88,10,3,452,6,0,3,56,17,108,1,0,2200,0,2,5,1,200,63,126,53,121.8,12,10,2000,1,0,0
2.02306E+11,126,6,14,456,0,0,3,53,18,108,1,0,2200,0,2,5,1,,,142,,,,,,,,
2.02306E+11,137,7,7,466,-4,0,3,56,11,108,1,0,2200,0,2,5,1,0,13,119,56,134.8,2,5,2200,1,0,0
2.02306E+11,16,1,16,506,-2,0,3,56,7,108,1,0,2200,0,2,5,1,0,,14,56,22.5,2,16,2200,1,0,2
2.02306E+11,110,3,17,456,-8,0,3,56,12,108,1,0,2200,0,2,5,1,-200,28,96,56,428.1,1,11,2400,1,0,0
2.02306E+11,146,16,11,492,-2,0,3,56,13,108,1,0,2200,0,2,5,1,0,,128,56,145.7,6.25,11,2200,1,0,2
2.02306E+11,81,4,6,464,0,0,3,56,9,108,1,0,2200,0,2,5,1,200,20,70,56,323,9.25,6,2000,1,0,0
2.02306E+11,9,2,12,478,0,0,3,56,1,108,1,0,2200,0,2,5,1,0,69,1,56,3.1,1,6,2200,1,0,0
2.02306E+11,104,12,18,454,-8,1,3,54,14,108,1,0,2200,0,2,5,1,,,142,,,,,,,,
2.02306E+11,101,8,4,496,-4,0,3,56,3,108,1,0,2200,0,2,5,1,0,,87,56,6.4,8.75,4,2200,1,0,2
2.02306E+11,46,5,15,464,0,0,3,56,16,108,1,0,2200,0,2,5,1,0,,41,56,281.9,17.5,15,2200,1,0,2
2.02306E+11,35,11,5,428,-12,1,3,54,10,108,1,0,2200,0,2,5,1,-200,28,30,54,78.8,14.5,9,2400,1,0,0
2.02306E+11,100,15,9,502,4,0,3,56,5,108,1,0,2200,0,2,5,1,400,49,86,56,12.5,5,11,1800,1,0,0
2.02306E+11,15,18,8,474,-2,0,3,56,8,108,1,0,2200,0,2,5,1,0,55,13,56,121.5,3.25,7,2200,1,0,0
2.02306E+11,109,17,1,458,-6,0,3,55,2,108,1,0,2200,0,2,5,1,200,20,95,55,11.2,7,3,2000,1,0,0
2.02306E+11,101,14,6,458,4,1,3,54,2,108,1,0,2000,0,1,5,1,0,20,87,54,6.6,6,2,2000,1,0,0
2.02306E+11,81,11,12,484,-2,0,3,56,11,108,1,0,2000,0,1,5,1,0,20,141,56,13.3,11.75,11,2000,1,0,0
2.02306E+11,67,9,9,422,-6,1,3,54,17,108,1,0,2000,0,1,5,1,200,21,26,54,252.3,13,11,1800,1,0,1
2.02306E+11,9,4,11,508,14,0,3,56,3,108,1,0,2000,0,1,5,1,0,,8,56,6.1,5,11,2000,1,0,1
2.02306E+11,23,17,17,400,1,1,3,51,18,108,1,0,2000,0,1,5,1,0,,19,51,797.1,14.5,17,2000,1,0,1
2.02306E+11,16,10,3,480,2,1,3,54,6,108,1,0,2000,0,1,5,1,0,,14,54,15.6,5,3,2000,1,0,1
2.02306E+11,161,3,2,444,4,1,3,54,5,108,1,0,2000,0,1,5,1,0,21,141,54,7,1,3,2000,1,0,0
2.02306E+11,124,8,1,516,0,0,3,56,1,108,1,0,2000,0,1,5,1,200,34,108,56,4.9,7.666666667,2,1800,1,0,0
2.02306E+11,120,7,5,462,0,1,3,54,9,108,1,0,2000,0,1,5,1,0,,105,54,60.1,14,5,2000,1,0,1
2.02306E+11,25,13,18,508,0,0,3,56,14,108,1,0,2000,0,1,5,1,,,142,,,,,,,,
2.02306E+11,114,2,7,430,-8,1,3,54,7,108,1,0,2000,0,1,5,1,200,27,115,54,14.2,9.5,14,1800,1,0,1
2.02306E+11,35,18,13,444,-4,1,3,54,10,108,1,0,2000,0,1,5,1,,,142,,,,,,,,
2.02306E+11,100,5,10,448,4,1,3,54,8,108,1,0,2000,0,1,5,1,200,35,86,54,10.9,2,10,1800,1,0,1
2.02306E+11,109,15,14,434,0,0,3,55,16,108,1,0,2000,0,1,5,1,0,,95,55,448.6,14.5,14,2000,1,0,1
2.02306E+11,85,16,16,410,0,1,3,54,15,108,1,0,2000,0,1,5,1,,,142,,,,,,,,
2.02306E+11,30,12,15,450,-8,0,3,54,13,108,1,0,2000,0,1,5,1,,,142,,,,,,,,
2.02306E+11,76,6,4,484,-2,1,3,54,4,108,1,0,2000,0,1,5,1,200,27,141,54,4.9,13.66666667,13,1800,1,0,0
2.02306E+11,53,1,8,442,6,1,3,52,12,108,1,0,2000,0,1,5,1,200,34,36,54,258.6,9,7,1800,1,0,0
2.02306E+11,12,8,9,436,2,1,3,54,11,102,7,0,1600,0,0,5,1,0,,10,54,34.4,12,9,1600,7,0,0
2.02306E+11,120,12,5,420,-2,1,3,54,8,102,7,0,1600,0,0,5,1,0,62,73,54,10.3,2,1,1600,1,0,0
2.02306E+11,76,4,16,452,-6,1,3,54,10,102,7,0,1600,0,0,5,1,0,,66,54,25.4,8,16,1600,7,0,0
2.02306E+11,9,6,11,476,-14,1,3,54,9,102,7,0,1600,0,0,5,1,,,142,,,,,,,,
2.02306E+11,114,14,3,456,-4,1,3,54,3,102,7,0,1600,0,0,5,1,0,,100,54,5.3,9,3,1600,7,0,0
2.02306E+11,14,16,2,452,-10,1,3,54,13,102,7,0,1600,0,0,5,1,-400,66,56,54,45.5,3.75,9,2000,4,0,0
2.02306E+11,85,9,6,454,2,1,3,54,6,102,7,0,1600,0,0,5,1,0,64,73,54,7.1,1.333333333,1,1600,3,0,0
2.02306E+11,94,2,15,440,-4,1,3,54,15,102,7,0,1600,0,0,5,1,200,36,81,54,22,6.5,7,1400,4,0,0
2.02306E+11,67,11,12,488,-2,1,3,54,12,102,7,0,1600,0,0,5,1,200,43,58,54,34.9,2,5,1400,7,0,0
2.02306E+11,124,1,4,398,-4,1,3,54,2,102,7,0,1600,0,0,5,1,0,62,108,54,11.3,1.666666667,3,1600,7,0,0
2.02306E+11,101,3,7,450,-2,1,3,54,5,102,7,0,1600,0,0,5,1,0,62,87,54,4.8,2.333333333,10,1600,7,0,0
2.02306E+11,100,5,1,426,-2,1,3,54,1,102,7,0,1600,0,0,5,1,200,36,86,54,2.7,4.5,1,1400,4,0,0
2.02306E+11,35,13,13,498,-8,1,3,54,16,102,7,0,1600,0,0,5,1,,,142,,,,,,,,
2.02306E+11,135,7,10,464,2,1,3,54,4,102,7,0,1600,0,0,5,1,0,,117,54,7.2,8.333333333,10,1600,7,0,0
2.02306E+11,84,15,8,428,-17,1,3,54,14,102,7,0,1600,0,0,5,1,0,,72,54,197.2,14.66666667,8,1600,7,0,0
2.02306E+11,149,10,14,446,0,1,3,54,7,102,7,0,1600,0,0,5,1,0,,131,54,13,7.333333333,14,1600,7,0,0
2.02306E+11,76,3,5,536,4,0,6,58,3,102,7,0,1600,0,0,5,1,0,29,91,56,35.2,8,2,1600,7,0,0
2.02306E+11,100,1,10,496,-4,0,6,57,4,102,7,0,1600,0,0,5,1,0,64,86,57,65.5,11.66666667,5,1600,7,0,0
2.02306E+11,16,9,7,488,0,0,6,57,10,102,7,0,1600,0,0,5,1,0,,14,57,159.7,6.666666667,7,1600,7,0,0
2.02306E+11,137,7,8,496,0,0,7,57,9,102,7,0,1600,0,0,5,1,-200,21,22,55,112.5,9,11,1800,7,0,2
2.02306E+11,9,10,4,514,0,0,4,57,2,102,7,0,1600,0,0,5,1,-600,49,66,56,5.8,4,11,2200,7,0,0
2.02306E+11,12,8,9,450,0,0,5,58,7,102,7,0,1600,0,0,5,1,0,,10,58,35.1,11,9,1600,7,0,0
2.02306E+11,25,6,3,502,0,0,6,57,6,102,7,0,1600,0,0,5,1,0,64,109,57,29.8,2,11,1600,7,0,0
2.02306E+11,103,11,11,472,-2,0,8,58,11,102,7,0,1600,0,0,5,1,-200,14,89,57,465.8,12,13,1800,7,0,0
2.02306E+11,102,2,6,500,16,0,6,57,8,102,7,0,1600,0,0,5,1,0,,88,57,48.2,3,6,1600,7,0,0
2.02306E+11,114,4,1,482,0,2,6,57,5,102,7,0,1600,0,0,5,1,0,,100,57,18.4,2,1,1600,7,0,0
2.02306E+11,135,5,2,472,-4,0,5,57,1,102,7,0,1600,0,0,5,1,0,63,117,57,3.4,5.666666667,1,1600,6,0,0
2.02306E+11,101,10,4,446,-2,1,4,56,2,102,5,0,1800,0,0,5,1,0,28,101,55,3.2,14,14,1800,5,0,1
2.02306E+11,120,14,9,452,0,1,5,56,6,102,5,0,1800,0,0,5,1,-200,35,105,56,15.1,7.666666667,5,2000,5,0,0
2.02306E+11,135,7,8,458,-2,1,5,56,3,102,5,0,1800,0,0,5,1,0,64,109,56,52.9,8.75,5,1800,5,0,0
2.02306E+11,14,12,5,450,8,1,6,56,12,102,5,0,1800,0,0,5,1,0,28,12,56,97.5,5.5,4,1800,5,0,1
2.02306E+11,117,1,12,522,2,1,6,56,14,102,5,0,1800,0,0,5,1,-200,35,103,56,209.6,7.666666667,8,2000,5,0,0
2.02306E+11,16,11,13,456,2,1,6,56,13,102,5,0,1800,0,0,5,1,-200,35,90,56,362.5,3.333333333,9,2000,5,0,0
2.02306E+11,27,13,14,450,18,1,4,56,4,102,5,0,1800,0,0,5,1,0,,22,56,14.9,2,14,1800,5,0,0
2.02306E+11,9,2,1,488,-6,1,4,56,1,102,5,0,1800,0,0,5,1,0,64,4,55,3.9,1.5,4,1800,5,0,0
2.02306E+11,35,4,10,508,0,1,6,56,8,102,5,0,1800,0,0,5,1,200,28,30,56,23.5,7,10,1600,5,0,0
2.02306E+11,76,5,3,502,-6,1,5,56,9,102,5,0,1800,0,0,5,1,0,28,115,56,48.4,4,9,1800,5,0,1
2.02306E+11,12,8,11,500,-2,1,6,56,5,102,5,0,1800,0,0,5,1,0,50,80,54,34.5,5.25,5,1800,5,0,1
2.02306E+11,114,9,7,450,-4,1,6,56,11,102,5,0,1800,0,0,5,1,,,142,,,,,,,,
2.02306E+11,84,3,6,468,20,1,5,56,7,102,5,0,1800,0,0,5,1,,,142,,,,,,,,
2.02306E+11,124,6,2,452,4,1,4,56,10,102,5,0,1800,0,0,5,1,0,,108,56,37.5,1,2,1800,5,0,0
2.02306E+11,46,5,11,462,2,1,3,54,9,102,4,0,1200,0,0,5,1,0,,41,54,41.7,10.5,11,1200,4,0,0
2.02306E+11,120,7,2,426,0,1,3,54,1,102,4,0,1200,0,0,5,1,-200,36,105,54,3.8,6,2,1400,4,0,0
2.02306E+11,137,10,4,478,0,1,3,54,5,102,4,0,1200,0,0,5,1,0,36,14,54,20.3,8,4,1200,4,0,0
2.02306E+11,102,1,12,470,4,1,3,52,10,102,4,0,1200,0,0,5,1,,,142,,,,,,,,
2.02306E+11,30,11,3,468,-4,1,3,52,11,102,4,0,1200,0,0,5,1,-600,14,48,52,200.9,6,10,1800,1,0,0
2.02306E+11,76,6,7,490,6,0,3,56,4,102,4,0,1200,0,0,5,1,0,22,101,56,6.7,10,1,1200,1,0,1
2.02306E+11,16,12,6,466,4,0,3,56,2,102,4,0,1200,0,0,5,1,0,63,14,56,3.8,6,3,1200,4,0,0
2.02306E+11,85,4,10,436,0,1,3,54,12,102,4,0,1200,0,0,5,1,0,,73,54,446.1,6,10,1200,4,0,0
2.02306E+11,114,8,8,446,0,0,3,56,3,102,4,0,1200,0,0,5,1,-200,29,66,56,4.1,3.5,7,1400,4,0,1
2.02306E+11,160,2,1,440,8,1,3,54,7,102,4,0,1200,0,0,5,1,0,,140,54,18.1,1,1,1200,4,0,0
2.02306E+11,93,3,9,466,-2,0,3,56,6,102,4,0,1200,0,0,5,1,0,,80,56,11.3,4,9,1200,4,0,0
2.02306E+11,135,9,5,488,4,1,3,54,8,102,4,0,1200,0,0,5,1,0,,117,54,19,4,5,1200,4,0,0
2.02306E+11,15,15,18,418,-12,1,3,54,18,102,1,0,2000,0,0,5,1,200,28,13,54,413.4,15.33333333,13,1800,1,0,0
2.02306E+11,14,11,13,448,6,0,3,56,9,102,1,0,2000,0,0,5,1,,,142,,,,,,,,
2.02306E+11,9,1,5,530,0,1,3,54,1,102,1,0,2000,0,0,5,1,0,,8,54,2.8,16,5,2000,1,0,0
2.02306E+11,46,5,1,456,-4,0,3,56,3,102,1,0,2000,0,0,5,1,200,21,41,56,51.7,10.66666667,3,1800,1,0,0
2.02306E+11,137,8,16,422,2,1,3,54,16,102,1,0,2000,0,0,5,1,0,63,51,52,107,16,16,2000,3,0,0
2.02306E+11,101,2,14,504,2,0,3,56,4,102,1,0,2000,0,0,5,1,-400,22,87,56,32.6,2,4,2400,1,0,0
2.02306E+11,16,16,10,486,-2,0,3,56,15,102,1,0,2000,0,0,5,1,200,28,81,56,279.7,4.333333333,9,1800,1,0,0
2.02306E+11,120,7,4,470,-10,0,3,56,2,102,1,0,2000,0,0,5,1,0,50,105,56,9.6,3,2,2000,1,0,1
2.02306E+11,25,9,3,462,0,0,3,56,8,102,1,0,2000,0,0,5,1,0,,20,56,24,14,3,2000,1,0,0
2.02306E+11,85,12,12,410,-12,1,3,54,11,102,1,0,2000,0,0,5,1,400,64,109,54,26.8,13.33333333,6,1600,3,0,0
2.02306E+11,67,10,15,438,4,0,3,56,17,102,1,0,2000,0,0,5,1,0,28,58,56,293,2.25,11,2000,1,0,1
2.02306E+11,94,13,17,444,-8,1,3,54,12,102,1,0,2000,0,0,5,1,,,142,,,,,,,,
2.02306E+11,102,6,9,428,0,0,3,54,13,102,1,0,2000,0,0,5,1,-400,36,126,53,250.3,3,11,2400,1,0,0
2.02306E+11,76,14,2,394,-8,0,3,56,6,102,1,0,2000,0,0,5,1,0,50,66,56,6.7,8.5,5,2000,1,0,1
2.02306E+11,135,4,11,440,0,1,3,54,14,102,1,0,2000,0,0,5,1,0,,117,54,130.6,15,11,2000,1,0,0
2.02306E+11,12,3,7,470,0,0,3,56,5,102,1,0,2000,0,0,5,1,0,,10,56,8.4,1,7,2000,1,0,0
2.02306E+11,88,18,6,506,0,0,3,56,7,102,1,0,2000,0,0,5,1,200,43,117,56,54.6,2.666666667,6,1800,1,0,0
2.02306E+11,100,17,8,460,-8,1,3,54,10,102,1,0,2000,0,0,5,1,400,49,137,54,124.7,13,9,1600,3,0,0
2.02306E+11,76,12,10,458,-10,1,5,56,9,101,5,0,1200,0,0,5,1,0,21,12,56,11.1,9,15,1200,5,0,1
2.02306E+11,12,15,16,490,0,0,4,58,8,101,5,0,1200,0,0,5,1,0,21,14,58,7.2,13,13,1200,5,0,1
2.02306E+11,30,1,15,500,-2,1,4,54,11,101,5,0,1200,0,0,5,1,0,,25,54,113.1,9,15,1200,5,0,0
2.02306E+11,101,16,3,422,0,1,5,56,2,101,5,0,1200,0,0,5,1,0,,87,56,3.4,12.5,3,1200,5,0,0
2.02306E+11,16,4,1,448,10,1,4,56,1,101,5,0,1200,0,0,5,1,0,,14,56,3.1,1,1,1200,5,0,0
2.02306E+11,42,5,12,436,-2,2,5,55,10,101,5,0,1200,0,0,5,1,0,21,67,58,54.3,5,11,1200,5,0,1
2.02306E+11,94,14,14,494,-2,0,6,58,13,101,5,0,1200,0,0,5,1,0,28,67,54,59.8,16,7,1200,5,0,2
2.02306E+11,102,8,11,488,2,0,5,56,15,101,5,0,1200,0,0,5,1,0,,88,56,245.9,10.5,11,1200,5,0,0
2.02306E+11,88,10,7,490,14,2,9,58,16,101,5,0,1200,0,0,5,1,,,142,,,,,,,,
2.02306E+11,109,6,13,424,2,0,5,57,14,101,5,0,1200,0,0,5,1,0,,95,57,221.9,14,13,1200,5,0,0
2.02306E+11,81,13,8,472,2,0,4,58,5,101,5,0,1200,0,0,5,1,0,42,128,58,7.7,6,13,1200,5,0,2
2.02306E+11,144,2,4,446,-4,1,4,53,12,101,5,0,1200,0,0,5,1,0,42,16,56,19.9,17,17,1200,5,0,2
2.02306E+11,135,7,6,444,4,1,4,56,6,101,5,0,1200,0,0,5,1,0,,117,56,12.4,7,6,1200,5,0,0
2.02306E+11,23,3,5,478,-2,0,4,55,4,101,5,0,1200,0,0,5,1,-200,20,91,58,6.8,7.5,6,1400,5,0,0
2.02306E+11,117,9,9,434,-4,1,6,56,7,101,5,0,1200,0,0,5,1,0,,103,56,16.5,7,9,1200,5,0,0
2.02306E+11,55,11,2,442,-6,1,4,52,3,101,5,0,1200,0,0,5,1,0,55,58,56,,2,11,1200,5,0,0
